orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Congressional Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",United Way Of America Retirement Fund,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",United Way Of LA Retirement Fund,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Roybal Foundation Retirement Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Prudential (Hill Retirement Fund) Part A,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
D000055329,Pentagon Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,1001,15000,0,Y,Y,
"",Oppenheimer Global Fund,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
D000062615,Navy Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Cal-Pers Legislators Retirement System,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Bank of America/IRA,Unknown,"Brokerage, IRA, 401k",1,1000,0,Y,,
