orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",KCH Hulshof Farms/Real Property-Equip,Crop Production,,1000001,5000000,0,Y,,
"",KCH Hulshof Farms/Rental House,Crop Production,,50001,100000,0,Y,,
"",Citizens Bank Accounts,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Progressive Farm Credit,Crop Production,,15001,50000,0,Y,,
"",MO States Employees Retirement System,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Focus Bank,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",American Century Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",American Funds Investment Co of America,Unknown,Mutual Fund,2002,30000,0,Y,,
"",American Funds Income Builder Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Vanguard Market I,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000000141,Prudential Financial,Insurance,,1001,15000,0,Y,Y,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",MFA Oil,Oil & Gas,,1001,15000,0,Y,,
"",Great River Soy Processing Coop,Unknown,,1001,15000,0,Y,,
"",First National Bank Accounts,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Citizens Bank/CDs,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000032588,Citizens Bank,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Bank of America Accounts,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",American Century Ultra Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Prime Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",American Century Life Sciences,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Global Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000021985,First National Bank,Commercial Banks,Cash/Money Market/Savings/Checking,2,2000,0,Y,,Y
"",Vanguard Stable Value Fund,Unknown,Mutual Fund,1,1000,0,Y,,
"",Vanguard Explorer,Unknown,Mutual Fund,1,1000,0,Y,,
"",Savings Bonds,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
"",Delta Growers Assn,Unknown,,1,1000,0,Y,,
