orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Ohio Public Employee Retirement System,Unknown,"Brokerage, IRA, 401k",350002,750000,0,Y,,
"",Fifth Third Bank Account,Unknown,Cash/Money Market/Savings/Checking,150003,300000,0,Y,,
"",Fidelity Puritan Fund,Unknown,Mutual Fund,130004,300000,0,Y,,
"",Fidelity Equity Income II Fund,Unknown,Mutual Fund,115002,300000,0,Y,,
"",Huntington National Bank account,Unknown,Cash/Money Market/Savings/Checking,116004,265000,0,Y,,
"",Fidelity Low Priced Stock Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Vanguard 500 Index,Securities/Invest,Mutual Fund,50001,100000,0,Y,,
"",National City Bank account,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",KeyBank account,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",US Treasury Bonds & Notes,Unknown,Government Bond,15001,50000,0,Y,,
"",Refcorp Zero,Unknown,,15001,50000,0,Y,,
"",ING MFS Total Return Portfolio,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity VIP Growth Portfolio Init,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Contrafund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Asset Manager 50% Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
D000059188,Farmers & Merchants Bank,Commercial Banks,,15001,50000,0,Y,,
"",T Rowe Price Diverse Mid Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",ING Index Plus Mid Cap Port,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity VIP Equity Income Portfolio,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Value Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Growth & Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Funds,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Fidelity Blue Chip Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Farmers & Merchants State Bank account,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
