orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",KCH Hulshof Farms/Real Property-Equip,Crop Production,,1000001,5000000,0,Y,,
"",Citizens Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Progressive Farm Credit,Crop Production,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Citizens Bank/CDs,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
D000021985,First National Bank,Commercial Banks,Cash/Money Market/Savings/Checking,1003,17000,0,Y,,Y
"",American Funds Investment Co of America,Unknown,Mutual Fund,1002,16000,0,Y,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,1002,16000,0,Y,,
"",American Funds Capital Income Builder,Unknown,Mutual Fund,1002,16000,0,Y,,
"",SSGA Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000000141,Prudential Financial,Insurance,,1001,15000,0,Y,Y,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Missouri Employees Retirement System,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",MFA Oil,Oil & Gas,,1001,15000,0,Y,,
"",First Security State Bank,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Citizen's Bank IRA,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",American Century Value Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Ultra Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Prime Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",American Century Life Sciences,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",American Century Global Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Savings Bonds,Unknown,Government Bond,1,1000,0,Y,,
"",Primevest Financial,Misc Finance,,1,1000,0,Y,,
"",Dreyfus S&P 500 Index,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
"",Delta Growers Assn,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",1,1000,0,Y,,
"",Bank of America account,Commercial Banks,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
"",AIM Small Cap Growth,Unknown,Mutual Fund,1,1000,0,Y,,
