orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Rental Property/809 Spaight Street,Real Estate,,500001,1000000,0,A,,
"",Qualified Blind Trust,Unknown,,250001,500000,0,A,,
"",First American Short Term Bond Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Wisconsin Retirement Systems,Unknown,"Brokerage, IRA, 401k",15001,50000,0,A,,
"",First American Mid Cap Growth Opp Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",First American Intermediate Term Bond Fd,Unknown,Mutual Fund,15001,50000,0,Y,,
"",First American Equity Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
D000031160,WR Hambrecht & Co,Securities/Invest,,1001,15000,0,A,,
"",Vanguard Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",Summit Savings,Unknown,,1001,15000,0,A,,
"",Home Savings/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,A,,
"",First American Real Estate Securities Fd,Real Estate,Mutual Fund,1001,15000,0,Y,,
"",First American Prime Obligation Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",First American Equity Index Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
