orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Federal Thrift Savings Plan,Unknown,"Brokerage, IRA, 401k",250001,500000,0,Y,,
"",Arizona Retirement System Pension Fund,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",TIAA-CREF Pension Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Arizona State Employees FCU/Savings,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Arizona Elected Officials Retirement Sys,Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Nationwide Retirement Services,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Guardian Park Avenue Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Amerus Group/Life Insurance Policy,Unknown,Insurance policies & Annuities,15001,50000,0,Y,,
"",Riversource Investment Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"","Residential Lot/Guadalupe, AZ",Real Estate,,1001,15000,0,Y,,
"",Congressional FCU/Savings,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Chase Bank IRAs,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Arizona State Employees FCU,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
